"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SE.XPD.CTOT.ZS","Current education expenditure, total (% of total expenditure in public institutions)","Current expenditure is expressed as a percentage of direct expenditure in public educational institutions (instructional and non-instructional) of the specified level of education. Financial aid to students and other transfers are excluded from direct expenditure. Current expenditure is consumed within the current year and would have to be renewed if needed in the following year. It includes staff compensation and current expenditure other than for staff compensation (ex. on teaching materials, ancillary services and administration).","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.XPD.CTER.ZS","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current expenditure is expressed as a percentage of direct expenditure in public educational institutions (instructional and non-instructional) of the specified level of education. Financial aid to students and other transfers are excluded from direct expenditure. Current expenditure is consumed within the current year and would have to be renewed if needed in the following year. It includes staff compensation and current expenditure other than for staff compensation (ex. on teaching materials, ancillary services and administration).","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.XPD.CSEC.ZS","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current expenditure is expressed as a percentage of direct expenditure in public educational institutions (instructional and non-instructional) of the specified level of education. Financial aid to students and other transfers are excluded from direct expenditure. Current expenditure is consumed within the current year and would have to be renewed if needed in the following year. It includes staff compensation and current expenditure other than for staff compensation (ex. on teaching materials, ancillary services and administration).","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.XPD.CPRM.ZS","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current expenditure is expressed as a percentage of direct expenditure in public educational institutions (instructional and non-instructional) of the specified level of education. Financial aid to students and other transfers are excluded from direct expenditure. Current expenditure is consumed within the current year and would have to be renewed if needed in the following year. It includes staff compensation and current expenditure other than for staff compensation (ex. on teaching materials, ancillary services and administration).","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.TER.TCHR.FE.ZS","Tertiary education, academic staff (% female)","Tertiary education, academic staff (% female) is the share of female academic staff in tertiary education.","UNESCO Institute for Statistics",
"SE.TER.ENRR.MA","School enrollment, tertiary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Tertiary education, whether or not to an advanced research qualification, normally requires, as a minimum condition of admission, the successful completion of education at the secondary level.","UNESCO Institute for Statistics",
"SE.TER.ENRR.FE","School enrollment, tertiary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Tertiary education, whether or not to an advanced research qualification, normally requires, as a minimum condition of admission, the successful completion of education at the secondary level.","UNESCO Institute for Statistics",
"SE.TER.ENRR","School enrollment, tertiary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Tertiary education, whether or not to an advanced research qualification, normally requires, as a minimum condition of admission, the successful completion of education at the secondary level.","UNESCO Institute for Statistics",
"SE.TER.ENRL.TC.ZS","Pupil-teacher ratio, tertiary","Tertiary school pupil-teacher ratio is the average number of pupils per teacher in tertiary school.","UNESCO Institute for Statistics",
"SE.TER.CUAT.ST.ZS","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.","UNESCO Institute for Statistics",
"SE.TER.CUAT.ST.MA.ZS","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.","UNESCO Institute for Statistics",
"SE.TER.CUAT.ST.FE.ZS","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.","UNESCO Institute for Statistics",
"SE.TER.CUAT.MS.ZS","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Master's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.MS.MA.ZS","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Master's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.MS.FE.ZS","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Master's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.DO.ZS","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.DO.MA.ZS","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.DO.FE.ZS","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.BA.ZS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.BA.MA.ZS","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.BA.FE.ZS","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.","UNESCO Institute for Statistics",
"SE.SEC.UNER.LO.ZS","Adolescents out of school (% of lower secondary school age)","Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.","UNESCO Institute for Statistics",
"SE.SEC.UNER.LO.MA.ZS","Adolescents out of school, male (% of male lower secondary school age)","Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.","UNESCO Institute for Statistics",
"SE.SEC.UNER.LO.FE.ZS","Adolescents out of school, female (% of female lower secondary school age)","Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.","UNESCO Institute for Statistics",
"SE.SEC.TCHR.FE.ZS","Secondary education, teachers (% female)","Female teachers as a percentage of total secondary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.SEC.TCHR.FE","Secondary education, teachers, female","Secondary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.SEC.TCHR","Secondary education, teachers","Secondary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.ZS","Trained teachers in secondary education (% of total teachers)","Trained teachers in secondary education are the percentage of secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.UP.ZS","Trained teachers in upper secondary education (% of total teachers)","Trained teachers in upper secondary education are the percentage of upper secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.UP.MA.ZS","Trained teachers in upper secondary education, male (% of male teachers)","Trained teachers in upper secondary education are the percentage of upper secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.UP.FE.ZS","Trained teachers in upper secondary education, female (% of female teachers)","Trained teachers in upper secondary education are the percentage of upper secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.MA.ZS","Trained teachers in secondary education, male (% of male teachers)","Trained teachers in secondary education are the percentage of secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.LO.ZS","Trained teachers in lower secondary education (% of total teachers)","Trained teachers in lower secondary education are the percentage of lower secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.LO.MA.ZS","Trained teachers in lower secondary education, male (% of male teachers)","Trained teachers in lower secondary education are the percentage of lower secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.LO.FE.ZS","Trained teachers in lower secondary education, female (% of female teachers)","Trained teachers in lower secondary education are the percentage of lower secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.TCAQ.FE.ZS","Trained teachers in secondary education, female (% of female teachers)","Trained teachers in secondary education are the percentage of secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.SEC.PROG.ZS","Progression to secondary school (%)","Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).","UNESCO Institute for Statistics",
"SE.SEC.PROG.MA.ZS","Progression to secondary school, male (%)","Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).","UNESCO Institute for Statistics",
"SE.SEC.PROG.FE.ZS","Progression to secondary school, female (%)","Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).","UNESCO Institute for Statistics",
"SE.SEC.PRIV.ZS","School enrollment, secondary, private (% of total secondary)","Private enrollment refers to pupils or students enrolled in institutions that are not operated by a public authority but controlled and managed, whether for profit or not, by a private body such as a nongovernmental organization, religious body, special interest group, foundation or business enterprise.","UNESCO Institute for Statistics",
"SE.SEC.NENR.MA","School enrollment, secondary, male (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.NENR.FE","School enrollment, secondary, female (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.NENR","School enrollment, secondary (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRR.MA","School enrollment, secondary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRR.FE","School enrollment, secondary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRR","School enrollment, secondary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.VO.FE.ZS","Secondary education, vocational pupils (% female)","Secondary vocational pupils are the number of secondary students enrolled in technical and vocational education programs, including teacher training.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.VO","Secondary education, vocational pupils","Secondary vocational pupils are the number of secondary students enrolled in technical and vocational education programs, including teacher training.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.UP.TC.ZS","Pupil-teacher ratio, upper secondary","Upper secondary school pupil-teacher ratio is the average number of pupils per teacher in upper secondary school.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.TC.ZS","Pupil-teacher ratio, secondary","Secondary school pupil-teacher ratio is the average number of pupils per teacher in secondary school.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.LO.TC.ZS","Pupil-teacher ratio, lower secondary","Lower secondary school pupil-teacher ratio is the average number of pupils per teacher in lower secondary school.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.GC.FE.ZS","Secondary education, general pupils (% female)","Secondary general pupils are the number of secondary students enrolled in general education programs, including teacher training.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.GC","Secondary education, general pupils","Secondary general pupils are the number of secondary students enrolled in general education programs, including teacher training.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.FE.ZS","Secondary education, pupils (% female)","Female pupils as a percentage of total pupils at secondary level includes enrollments in public and private schools.","UNESCO Institute for Statistics",
"SE.SEC.ENRL","Secondary education, pupils","Secondary education pupils is the total number of pupils enrolled at secondary level in public and private schools.","UNESCO Institute for Statistics",
"SE.SEC.DURS","Secondary education, duration (years)","Secondary duration refers to the number of grades (years) in secondary school.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.SEC.CUAT.UP.ZS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed upper secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.UP.MA.ZS","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed upper secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.UP.FE.ZS","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed upper secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.PO.ZS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed post-secondary non-tertiary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.PO.MA.ZS","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed post-secondary non-tertiary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.PO.FE.ZS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed post-secondary non-tertiary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.LO.ZS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.LO.MA.ZS","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.LO.FE.ZS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CMPT.LO.ZS","Lower secondary completion rate, total (% of relevant age group)","Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CMPT.LO.MA.ZS","Lower secondary completion rate, male (% of relevant age group)","Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CMPT.LO.FE.ZS","Lower secondary completion rate, female (% of relevant age group)","Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.AGES","Lower secondary school starting age (years)","Lower secondary school starting age is the age at which students would enter lower secondary education, assuming they had started at the official entrance age for the lowest level of education, had studied full-time throughout and had progressed through the system without repeating or skipping a grade.","UNESCO Institute for Statistics",
"SE.PRM.UNER.ZS","Children out of school (% of primary school age)","Children out of school are the percentage of primary-school-age children who are not enrolled in primary or secondary school. Children in the official primary age group that are in preprimary education should be considered out of school.","UNESCO Institute for Statistics",
"SE.PRM.UNER.MA.ZS","Children out of school, male (% of male primary school age)","Children out of school are the percentage of primary-school-age children who are not enrolled in primary or secondary school. Children in the official primary age group that are in preprimary education should be considered out of school.","UNESCO Institute for Statistics",
"SE.PRM.UNER.MA","Children out of school, primary, male","Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.","UNESCO Institute for Statistics",
"SE.PRM.UNER.FE.ZS","Children out of school, female (% of female primary school age)","Children out of school are the percentage of primary-school-age children who are not enrolled in primary or secondary school. Children in the official primary age group that are in preprimary education should be considered out of school.","UNESCO Institute for Statistics",
"SE.PRM.UNER.FE","Children out of school, primary, female","Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.","UNESCO Institute for Statistics",
"SE.PRM.UNER","Children out of school, primary","Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.","UNESCO Institute for Statistics",
"SE.PRM.TENR.MA","Adjusted net enrollment rate, primary, male (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","UNESCO Institute for Statistics",
"SE.PRM.TENR.FE","Adjusted net enrollment rate, primary, female (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","UNESCO Institute for Statistics",
"SE.PRM.TENR","Adjusted net enrollment rate, primary (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","UNESCO Institute for Statistics",
"SE.PRM.TCHR.FE.ZS","Primary education, teachers (% female)","Female teachers as a percentage of total primary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.PRM.TCHR","Primary education, teachers","Primary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.PRM.TCAQ.ZS","Trained teachers in primary education (% of total teachers)","Trained teachers in primary education are the percentage of primary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRM.TCAQ.MA.ZS","Trained teachers in primary education, male (% of male teachers)","Trained teachers in primary education are the percentage of primary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRM.TCAQ.FE.ZS","Trained teachers in primary education, female (% of female teachers)","Trained teachers in primary education are the percentage of primary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRM.REPT.ZS","Repeaters, primary, total (% of total enrollment)","Repeaters in primary school are the number of students enrolled in the same grade as in the previous year, as a percentage of all students enrolled in primary school.","UNESCO Institute for Statistics",
"SE.PRM.REPT.MA.ZS","Repeaters, primary, male (% of male enrollment)","Repeaters in primary school are the number of students enrolled in the same grade as in the previous year, as a percentage of all students enrolled in primary school.","UNESCO Institute for Statistics",
"SE.PRM.REPT.FE.ZS","Repeaters, primary, female (% of female enrollment)","Repeaters in primary school are the number of students enrolled in the same grade as in the previous year, as a percentage of all students enrolled in primary school.","UNESCO Institute for Statistics",
"SE.PRM.PRSL.ZS","Persistence to last grade of primary, total (% of cohort)","Persistence to last grade of primary is the percentage of children enrolled in the first grade of primary school who eventually reach the last grade of primary education. The estimate is based on the reconstructed cohort method.","UNESCO Institute for Statistics",
"SE.PRM.PRSL.MA.ZS","Persistence to last grade of primary, male (% of cohort)","Persistence to last grade of primary is the percentage of children enrolled in the first grade of primary school who eventually reach the last grade of primary education. The estimate is based on the reconstructed cohort method.","UNESCO Institute for Statistics",
"SE.PRM.PRSL.FE.ZS","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary is the percentage of children enrolled in the first grade of primary school who eventually reach the last grade of primary education. The estimate is based on the reconstructed cohort method.","UNESCO Institute for Statistics",
"SE.PRM.PRS5.ZS","Persistence to grade 5, total (% of cohort)","Persistence to grade 5 (percentage of cohort reaching grade 5) is the share of children enrolled in the first grade of primary school who eventually reach grade 5. The estimate is based on the reconstructed cohort method.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.PRM.PRS5.MA.ZS","Persistence to grade 5, male (% of cohort)","Persistence to grade 5 (percentage of cohort reaching grade 5) is the share of children enrolled in the first grade of primary school who eventually reach grade 5. The estimate is based on the reconstructed cohort method.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.PRM.PRS5.FE.ZS","Persistence to grade 5, female (% of cohort)","Persistence to grade 5 (percentage of cohort reaching grade 5) is the share of children enrolled in the first grade of primary school who eventually reach grade 5. The estimate is based on the reconstructed cohort method.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.PRM.PRIV.ZS","School enrollment, primary, private (% of total primary)","Private enrollment refers to pupils or students enrolled in institutions that are not operated by a public authority but controlled and managed, whether for profit or not, by a private body such as a nongovernmental organization, religious body, special interest group, foundation or business enterprise.","UNESCO Institute for Statistics",
"SE.PRM.OENR.ZS","Over-age students, primary (% of enrollment)","Over-age students are the percentage of those enrolled who are older than the official school-age range for primary education.","UNESCO Institute for Statistics",
"SE.PRM.OENR.MA.ZS","Over-age students, primary, male (% of male enrollment)","Over-age students are the percentage of those enrolled who are older than the official school-age range for primary education.","UNESCO Institute for Statistics",
"SE.PRM.OENR.FE.ZS","Over-age students, primary, female (% of female enrollment)","Over-age students are the percentage of those enrolled who are older than the official school-age range for primary education.","UNESCO Institute for Statistics",
